timestamp,run_csv,file_prefix,status,offboard_rows,eval_rows,fresh_ratio,max_stale_s,rmse_x,rmse_y,rmse_z,rmse_yaw,rmse_xy,p95_abs_x,p95_abs_y,p95_abs_z,p95_abs_yaw,p95_xy,cmd_jitter_x,cmd_jitter_y,cmd_jitter_xy,cmd_jitter_yaw,target_x,target_y,target_yaw,target_z,kp_xy,ki_xy,kd_xy,kp_x,ki_x,kd_x,kp_y,ki_y,kd_y,kp_yaw,ki_yaw,kd_yaw,kp_z,ki_z,kd_z,vxy_limit,vz_limit,wz_limit,velocity_deadband,yaw_rate_deadband
2026-03-14 16:08:51,/home/zjh/project/rasip_pi_ws/log/tracking_csv/pid_tuning_xy_fine_20260314_160844.csv,pid_tuning_xy_fine,insufficient_data,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,2.5,0.5,0.0,0.08,1.0,0.0,0.05,1.0,0.0,0.05,1.1,0.0,0.05,0.8,0.0,0.06,0.8,0.5,1.0,0.04,0.03
2026-03-14 16:12:48,/home/zjh/project/rasip_pi_ws/log/tracking_csv/pid_tuning_xy_fine_20260314_161110.csv,pid_tuning_xy_fine,ok,1708,1691,0.9900468384074942,0.577581820183493,0.25495459948885485,0.36454912069403833,0.18066348148203704,0.100946477777353,0.444857178428447,0.5207467590345471,0.7422969637604967,0.32445087046630916,0.21990634063909278,0.7891493150428636,0.05687856971304425,0.060430761110378615,0.082988243631139,0.03289739144169512,0.0,0.0,0.0,2.5,0.5,0.0,0.08,1.0,0.0,0.05,1.0,0.0,0.05,1.1,0.0,0.05,0.8,0.0,0.06,0.8,0.5,1.0,0.04,0.03
2026-03-14 16:17:17,/home/zjh/project/rasip_pi_ws/log/tracking_csv/pid_tuning_xy_fine_20260314_161606.csv,pid_tuning_xy_fine,ok,1106,1093,0.9882459312839059,0.4015027015996735,0.24119124657053786,0.3358529194738678,0.15560751302150994,0.10410334125153116,0.4134856719904215,0.5303893808615884,0.7034072775337556,0.2646407265803641,0.23594071315741919,0.7682091878255142,0.06131809106639662,0.07153482369930511,0.0942185719150825,0.039099178904778716,0.0,0.0,0.0,2.5,0.5,0.0,0.08,1.0,0.0,0.05,1.0,0.0,0.05,1.1,0.0,0.05,0.8,0.0,0.06,0.8,0.5,1.0,0.04,0.03
2026-03-14 16:19:12,/home/zjh/project/rasip_pi_ws/log/tracking_csv/pid_tuning_xy_fine_20260314_161755.csv,pid_tuning_xy_fine,ok,1133,1133,1.0,0.0,0.14866808314037672,0.16222166398053964,0.14050402900697825,0.05393682697247887,0.2200410580079298,0.33626142697071193,0.3262497014517355,0.1944280249872523,0.11069405533292562,0.40478279505471565,0.022278508935938277,0.024747297093412262,0.033298058109119406,0.026655173225968668,0.0,0.0,0.0,2.5,0.5,0.0,0.08,0.8,0.0,0.05,0.8,0.0,0.05,1.1,0.0,0.05,0.8,0.0,0.06,0.8,0.5,1.0,0.04,0.03
2026-03-14 16:24:17,/home/zjh/project/rasip_pi_ws/log/tracking_csv/pid_tuning_xy_fine_20260314_162245.csv,pid_tuning_xy_fine,ok,1550,1550,1.0,0.0,0.19312010157528667,0.2071230275226113,0.1698741516244381,0.058439151850154344,0.2831877860406085,0.44267053454213723,0.38823825001181683,0.24736228981338604,0.10772961981131775,0.5740493749162923,0.025877645876988164,0.03021561087188971,0.03978235408439604,0.026154550960105147,0.0,0.0,0.0,2.5,0.5,0.0,0.08,0.7,0.0,0.05,0.7,0.0,0.05,1.1,0.0,0.05,0.8,0.0,0.06,0.8,0.5,1.0,0.04,0.03
2026-03-14 16:28:07,/home/zjh/project/rasip_pi_ws/log/tracking_csv/pid_tuning_xy_fine_20260314_162609.csv,pid_tuning_xy_fine,ok,2060,2024,0.9825242718446602,0.7153257728491437,0.20481179404617345,0.2375682771456632,0.15702935000155097,0.07929091310594225,0.31366631519238863,0.3885627912390259,0.48532196061021876,0.35633104747944566,0.1271009185045938,0.6136328685129293,0.04944102718105651,0.05986758466067689,0.0776436917065468,0.06601162178498197,0.0,0.0,0.0,2.5,0.5,0.0,0.08,0.9,0.0,0.05,0.9,0.0,0.05,1.1,0.0,0.05,0.8,0.0,0.06,0.8,0.5,1.0,0.04,0.03
2026-03-14 16:30:46,/home/zjh/project/rasip_pi_ws/log/tracking_csv/pid_tuning_xy_fine_20260314_163037.csv,pid_tuning_xy_fine,insufficient_data,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,2.5,0.5,0.0,0.08,0.85,0.0,0.05,0.85,0.0,0.05,1.1,0.0,0.05,0.8,0.0,0.06,0.8,0.5,1.0,0.04,0.03
2026-03-14 16:31:34,/home/zjh/project/rasip_pi_ws/log/tracking_csv/pid_tuning_xy_fine_20260314_163116.csv,pid_tuning_xy_fine,insufficient_data,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,2.5,0.5,0.0,0.08,0.85,0.0,0.05,0.85,0.0,0.05,1.1,0.0,0.05,0.8,0.0,0.06,0.8,0.5,1.0,0.04,0.03
2026-03-14 16:33:41,/home/zjh/project/rasip_pi_ws/log/tracking_csv/pid_tuning_xy_fine_20260314_163212.csv,pid_tuning_xy_fine,ok,896,874,0.9754464285714286,0.5691789901456353,0.24247846236409995,0.2562631766367742,0.48214156369595446,0.06300872195743171,0.3527982715524957,0.4077522213541841,0.4881565065526358,1.1090828315885557,0.14018458095514316,0.5790309429869454,0.039485397271306205,0.04484948194439665,0.05975426870403182,0.035230049170261776,0.0,0.0,0.0,2.5,0.5,0.0,0.08,0.85,0.0,0.05,0.85,0.0,0.05,1.1,0.0,0.05,0.8,0.0,0.06,0.8,0.5,1.0,0.04,0.03
2026-03-14 16:35:03,/home/zjh/project/rasip_pi_ws/log/tracking_csv/pid_tuning_xy_fine_20260314_163353.csv,pid_tuning_xy_fine,ok,1256,1256,1.0,0.0,0.13746557024657088,0.15507830887761,0.12879651539637593,0.06461479908861321,0.20723432362317368,0.28736065775695263,0.2811043775200724,0.18681993839314703,0.12290629058687369,0.3407364511176128,0.023101049235553568,0.02651646239706184,0.03516790090179203,0.029846158347865172,0.0,0.0,0.0,2.5,0.5,0.0,0.08,0.85,0.0,0.05,0.85,0.0,0.05,1.1,0.0,0.05,0.8,0.0,0.06,0.8,0.5,1.0,0.04,0.03
