ros_time_sec,mode,armed,connected,aruco_fresh,aruco_age_sec,aruco_x,aruco_y,aruco_z,aruco_yaw_rad,local_pose_fresh,local_pose_age_sec,local_x,local_y,local_z,local_yaw_rad,setpoint_fresh,setpoint_age_sec,sp_frame,sp_type_mask,sp_vx,sp_vy,sp_vz,sp_yaw_rate
1773394945.267922,,-1,-1,0,1000000000.0,nan,nan,nan,nan,0,1000000000.0,nan,nan,nan,nan,0,1000000000.0,-1,-1,nan,nan,nan,nan
1773394945.2742856,,-1,-1,1,0.004639578,-0.01912045952813331,0.009005536880600212,0.1571479150270072,-0.10396744409414638,0,1000000000.0,nan,nan,nan,nan,0,1000000000.0,-1,-1,nan,nan,nan,nan
1773394945.3108585,,-1,-1,1,0.011970525,-0.01912045952813331,0.009005536880600212,0.1571479150270072,-0.10396744409414638,0,1000000000.0,nan,nan,nan,nan,0,1000000000.0,-1,-1,nan,nan,nan,nan
1773394945.3477898,,-1,-1,1,0.049417625,-0.01912045952813331,0.009005536880600212,0.1571479150270072,-0.10396744409414638,0,1000000000.0,nan,nan,nan,nan,0,1000000000.0,-1,-1,nan,nan,nan,nan
1773394945.3813229,,-1,-1,1,0.088194698,-0.01912045952813331,0.009005536880600212,0.1571479150270072,-0.10396744409414638,0,1000000000.0,nan,nan,nan,nan,0,1000000000.0,-1,-1,nan,nan,nan,nan
1773394945.4149506,,-1,-1,1,0.116074904,-0.01912045952813331,0.009005536880600212,0.1571479150270072,-0.10396744409414638,0,1000000000.0,nan,nan,nan,nan,0,1000000000.0,-1,-1,nan,nan,nan,nan
1773394945.4439483,,-1,-1,1,0.014020806,-0.01912045952813331,0.009005536880600212,0.1571479150270072,-0.10396744409414638,0,1000000000.0,nan,nan,nan,nan,0,1000000000.0,-1,-1,nan,nan,nan,nan
1773394945.4782836,,-1,-1,1,0.04833117,-0.01912045952813331,0.009005536880600212,0.1571479150270072,-0.10396744409414638,0,1000000000.0,nan,nan,nan,nan,0,1000000000.0,-1,-1,nan,nan,nan,nan
1773394945.5121145,,-1,-1,1,0.082110779,-0.01912045952813331,0.009005536880600212,0.1571479150270072,-0.10396744409414638,0,1000000000.0,nan,nan,nan,nan,0,1000000000.0,-1,-1,nan,nan,nan,nan
1773394945.5411923,,-1,-1,1,0.028121502,-0.01912045952813331,0.009005536880600212,0.1571479150270072,-0.10396744409414638,0,1000000000.0,nan,nan,nan,nan,0,1000000000.0,-1,-1,nan,nan,nan,nan
1773394945.576971,,-1,-1,1,0.029365751,-0.01912045952813331,0.009005536880600212,0.1571479150270072,-0.10396744409414638,0,1000000000.0,nan,nan,nan,nan,0,1000000000.0,-1,-1,nan,nan,nan,nan
1773394945.6163995,,-1,-1,1,0.068809856,-0.01912045952813331,0.009005536880600212,0.1571479150270072,-0.10396744409414638,0,1000000000.0,nan,nan,nan,nan,0,1000000000.0,-1,-1,nan,nan,nan,nan
1773394945.6481495,,-1,-1,1,0.018681217,-0.01912045952813331,0.009005536880600212,0.1571479150270072,-0.10396744409414638,0,1000000000.0,nan,nan,nan,nan,0,1000000000.0,-1,-1,nan,nan,nan,nan
1773394945.7201965,,-1,-1,1,0.049763771,-0.01912045952813331,0.009005536880600212,0.1571479150270072,-0.10396744409414638,0,1000000000.0,nan,nan,nan,nan,0,1000000000.0,-1,-1,nan,nan,nan,nan
1773394945.741254,,-1,-1,1,0.019177621,-0.01912045952813331,0.009005536880600212,0.1571479150270072,-0.10396744409414638,0,1000000000.0,nan,nan,nan,nan,0,1000000000.0,-1,-1,nan,nan,nan,nan
1773394945.783686,,-1,-1,1,0.02160264,-0.01912045952813331,0.009005536880600212,0.1571479150270072,-0.10396744409414638,0,1000000000.0,nan,nan,nan,nan,0,1000000000.0,-1,-1,nan,nan,nan,nan
