ros_time_sec,mode,armed,connected,aruco_fresh,aruco_age_sec,aruco_x,aruco_y,aruco_z,aruco_yaw_rad,local_pose_fresh,local_pose_age_sec,local_x,local_y,local_z,local_yaw_rad,setpoint_fresh,setpoint_age_sec,sp_frame,sp_type_mask,sp_vx,sp_vy,sp_vz,sp_yaw_rate
1773395073.4704673,,-1,-1,0,1000000000.0,nan,nan,nan,nan,0,1000000000.0,nan,nan,nan,nan,0,1000000000.0,-1,-1,nan,nan,nan,nan
1773395073.5130687,,-1,-1,1,0.040192617,-0.02007982877400103,-9.456883370670692e-05,0.1572598398575766,-0.05905128986179123,0,1000000000.0,nan,nan,nan,nan,0,1000000000.0,-1,-1,nan,nan,nan,nan
1773395073.5314598,,-1,-1,1,0.001213471,-0.02007982877400103,-9.456883370670692e-05,0.1572598398575766,-0.05905128986179123,0,1000000000.0,nan,nan,nan,nan,0,1000000000.0,-1,-1,nan,nan,nan,nan
1773395073.5642157,,-1,-1,1,0.034133799,-0.02007982877400103,-9.456883370670692e-05,0.1572598398575766,-0.05905128986179123,0,1000000000.0,nan,nan,nan,nan,0,1000000000.0,-1,-1,nan,nan,nan,nan
1773395073.594225,,-1,-1,1,0.011997193,-0.02007982877400103,-9.456883370670692e-05,0.1572598398575766,-0.05905128986179123,0,1000000000.0,nan,nan,nan,nan,0,1000000000.0,-1,-1,nan,nan,nan,nan
1773395073.6291175,,-1,-1,1,0.022793119,-0.02007982877400103,-9.456883370670692e-05,0.1572598398575766,-0.05905128986179123,0,1000000000.0,nan,nan,nan,nan,0,1000000000.0,-1,-1,nan,nan,nan,nan
1773395073.6610048,,-1,-1,1,0.023861406,-0.02007982877400103,-9.456883370670692e-05,0.1572598398575766,-0.05905128986179123,0,1000000000.0,nan,nan,nan,nan,0,1000000000.0,-1,-1,nan,nan,nan,nan
1773395073.6945593,,-1,-1,1,0.053286745,-0.02007982877400103,-9.456883370670692e-05,0.1572598398575766,-0.05905128986179123,0,1000000000.0,nan,nan,nan,nan,0,1000000000.0,-1,-1,nan,nan,nan,nan
1773395073.7277355,,-1,-1,1,0.086445959,-0.02007982877400103,-9.456883370670692e-05,0.1572598398575766,-0.05905128986179123,0,1000000000.0,nan,nan,nan,nan,0,1000000000.0,-1,-1,nan,nan,nan,nan
1773395073.761012,,-1,-1,1,0.126297227,-0.02007982877400103,-9.456883370670692e-05,0.1572598398575766,-0.05905128986179123,0,1000000000.0,nan,nan,nan,nan,0,1000000000.0,-1,-1,nan,nan,nan,nan
1773395073.7944887,,-1,-1,1,0.003768246,-0.02007982877400103,-9.456883370670692e-05,0.1572598398575766,-0.05905128986179123,0,1000000000.0,nan,nan,nan,nan,0,1000000000.0,-1,-1,nan,nan,nan,nan
1773395073.8279207,,-1,-1,1,0.037222198,-0.02007982877400103,-9.456883370670692e-05,0.1572598398575766,-0.05905128986179123,0,1000000000.0,nan,nan,nan,nan,0,1000000000.0,-1,-1,nan,nan,nan,nan
1773395073.8611472,,-1,-1,1,0.070472412,-0.02007982877400103,-9.456883370670692e-05,0.1572598398575766,-0.05905128986179123,0,1000000000.0,nan,nan,nan,nan,0,1000000000.0,-1,-1,nan,nan,nan,nan
1773395073.8946095,,-1,-1,1,0.015872234,-0.02007982877400103,-9.456883370670692e-05,0.1572598398575766,-0.05905128986179123,0,1000000000.0,nan,nan,nan,nan,0,1000000000.0,-1,-1,nan,nan,nan,nan
1773395073.9280596,,-1,-1,1,0.049465019,-0.02007982877400103,-9.456883370670692e-05,0.1572598398575766,-0.05905128986179123,0,1000000000.0,nan,nan,nan,nan,0,1000000000.0,-1,-1,nan,nan,nan,nan
1773395073.961093,,-1,-1,1,0.013159591,-0.02007982877400103,-9.456883370670692e-05,0.1572598398575766,-0.05905128986179123,0,1000000000.0,nan,nan,nan,nan,0,1000000000.0,-1,-1,nan,nan,nan,nan
1773395073.994607,,-1,-1,1,0.046653543,-0.02007982877400103,-9.456883370670692e-05,0.1572598398575766,-0.05905128986179123,0,1000000000.0,nan,nan,nan,nan,0,1000000000.0,-1,-1,nan,nan,nan,nan
1773395074.0298328,,-1,-1,1,0.081989757,-0.02007982877400103,-9.456883370670692e-05,0.1572598398575766,-0.05905128986179123,0,1000000000.0,nan,nan,nan,nan,0,1000000000.0,-1,-1,nan,nan,nan,nan
1773395074.0610082,,-1,-1,1,0.113088414,-0.02007982877400103,-9.456883370670692e-05,0.1572598398575766,-0.05905128986179123,0,1000000000.0,nan,nan,nan,nan,0,1000000000.0,-1,-1,nan,nan,nan,nan
1773395074.096073,,-1,-1,1,0.010972609,-0.02007982877400103,-9.456883370670692e-05,0.1572598398575766,-0.05905128986179123,0,1000000000.0,nan,nan,nan,nan,0,1000000000.0,-1,-1,nan,nan,nan,nan
1773395074.1459494,,-1,-1,1,0.060887809,-0.02007982877400103,-9.456883370670692e-05,0.1572598398575766,-0.05905128986179123,0,1000000000.0,nan,nan,nan,nan,0,1000000000.0,-1,-1,nan,nan,nan,nan
1773395074.1666217,,-1,-1,1,0.081577463,-0.02007982877400103,-9.456883370670692e-05,0.1572598398575766,-0.05905128986179123,0,1000000000.0,nan,nan,nan,nan,0,1000000000.0,-1,-1,nan,nan,nan,nan
1773395074.1943252,,-1,-1,1,0.109225058,-0.02007982877400103,-9.456883370670692e-05,0.1572598398575766,-0.05905128986179123,0,1000000000.0,nan,nan,nan,nan,0,1000000000.0,-1,-1,nan,nan,nan,nan
1773395074.230038,,-1,-1,1,0.012158599,-0.020103502808846686,-5.066608164855813e-05,0.1571505046112326,-0.05943910722070787,0,1000000000.0,nan,nan,nan,nan,0,1000000000.0,-1,-1,nan,nan,nan,nan
1773395074.2634099,,-1,-1,1,0.045594699,-0.020103502808846686,-5.066608164855813e-05,0.1571505046112326,-0.05943910722070787,0,1000000000.0,nan,nan,nan,nan,0,1000000000.0,-1,-1,nan,nan,nan,nan
1773395074.295116,,-1,-1,1,0.077351796,-0.020103502808846686,-5.066608164855813e-05,0.1571505046112326,-0.05943910722070787,0,1000000000.0,nan,nan,nan,nan,0,1000000000.0,-1,-1,nan,nan,nan,nan
1773395074.327751,,-1,-1,1,0.015651995,-0.02007982877400103,-9.456883370670692e-05,0.1572598398575766,-0.05905128986179123,0,1000000000.0,nan,nan,nan,nan,0,1000000000.0,-1,-1,nan,nan,nan,nan
1773395074.3616743,,-1,-1,1,0.02245875,-0.02007982877400103,-9.456883370670692e-05,0.1572598398575766,-0.05905128986179123,0,1000000000.0,nan,nan,nan,nan,0,1000000000.0,-1,-1,nan,nan,nan,nan
1773395074.3968098,,-1,-1,1,0.008535871,-0.02004499460327798,-3.119652339965396e-05,0.15724256607854833,-0.058107172271482155,0,1000000000.0,nan,nan,nan,nan,0,1000000000.0,-1,-1,nan,nan,nan,nan
1773395074.4276783,,-1,-1,1,0.039365605,-0.02004499460327798,-3.119652339965396e-05,0.15724256607854833,-0.058107172271482155,0,1000000000.0,nan,nan,nan,nan,0,1000000000.0,-1,-1,nan,nan,nan,nan
1773395074.4656472,,-1,-1,1,0.077384129,-0.02004499460327798,-3.119652339965396e-05,0.15724256607854833,-0.058107172271482155,0,1000000000.0,nan,nan,nan,nan,0,1000000000.0,-1,-1,nan,nan,nan,nan
1773395074.4943352,,-1,-1,1,0.10602716,-0.02004499460327798,-3.119652339965396e-05,0.15724256607854833,-0.058107172271482155,0,1000000000.0,nan,nan,nan,nan,0,1000000000.0,-1,-1,nan,nan,nan,nan
1773395074.5276098,,-1,-1,1,0.008036523,-0.02004499460327798,-3.119652339965396e-05,0.15724256607854833,-0.058107172271482155,0,1000000000.0,nan,nan,nan,nan,0,1000000000.0,-1,-1,nan,nan,nan,nan
1773395074.5612714,,-1,-1,1,0.041891194,-0.02004499460327798,-3.119652339965396e-05,0.15724256607854833,-0.058107172271482155,0,1000000000.0,nan,nan,nan,nan,0,1000000000.0,-1,-1,nan,nan,nan,nan
1773395074.5942817,,-1,-1,1,0.074738911,-0.02004499460327798,-3.119652339965396e-05,0.15724256607854833,-0.058107172271482155,0,1000000000.0,nan,nan,nan,nan,0,1000000000.0,-1,-1,nan,nan,nan,nan
1773395074.6277428,,-1,-1,1,0.108231714,-0.02004499460327798,-3.119652339965396e-05,0.15724256607854833,-0.058107172271482155,0,1000000000.0,nan,nan,nan,nan,0,1000000000.0,-1,-1,nan,nan,nan,nan
1773395074.6609938,,-1,-1,1,0.018054623,-0.020132402303097943,-0.00010933323506047291,0.15732857556881993,-0.055476832369902175,0,1000000000.0,nan,nan,nan,nan,0,1000000000.0,-1,-1,nan,nan,nan,nan
1773395074.694415,,-1,-1,1,0.051480427,-0.020132402303097943,-0.00010933323506047291,0.15732857556881993,-0.055476832369902175,0,1000000000.0,nan,nan,nan,nan,0,1000000000.0,-1,-1,nan,nan,nan,nan
1773395074.727553,,-1,-1,1,0.08456803,-0.020132402303097943,-0.00010933323506047291,0.15732857556881993,-0.055476832369902175,0,1000000000.0,nan,nan,nan,nan,0,1000000000.0,-1,-1,nan,nan,nan,nan
1773395074.7611523,,-1,-1,1,0.032740273,-0.02004499460327798,-3.119652339965396e-05,0.15724256607854833,-0.058107172271482155,0,1000000000.0,nan,nan,nan,nan,0,1000000000.0,-1,-1,nan,nan,nan,nan
1773395074.7944756,,-1,-1,1,0.005567433,-0.02004499460327798,-3.119652339965396e-05,0.15724256607854833,-0.058107172271482155,0,1000000000.0,nan,nan,nan,nan,0,1000000000.0,-1,-1,nan,nan,nan,nan
1773395074.8279774,,-1,-1,1,0.039384253,-0.02004499460327798,-3.119652339965396e-05,0.15724256607854833,-0.058107172271482155,1,0.00707681,9.237914085388184,-0.9717583656311035,1.1622586250305176,0.8847357755041348,0,1000000000.0,-1,-1,nan,nan,nan,nan
1773395074.8974528,,-1,-1,1,0.110131235,-0.02004499460327798,-3.119652339965396e-05,0.15724256607854833,-0.058107172271482155,1,0.043492254,9.235504150390625,-0.9698987007141113,1.1577868461608887,0.884629775247328,0,1000000000.0,-1,-1,nan,nan,nan,nan
1773395074.928087,,-1,-1,1,0.027952018,-0.02009738834064534,-2.116116031126644e-05,0.15736251821619973,-0.055241488541485265,1,0.001477561,9.23161506652832,-0.966671347618103,1.1493821144104004,0.8846216180213808,0,1000000000.0,-1,-1,nan,nan,nan,nan
1773395074.962087,,-1,-1,1,0.061992928,-0.02009738834064534,-2.116116031126644e-05,0.15736251821619973,-0.055241488541485265,1,0.035525897,9.23161506652832,-0.966671347618103,1.1493821144104004,0.8846216180213808,0,1000000000.0,-1,-1,nan,nan,nan,nan
1773395074.9942124,,-1,-1,1,0.0176677,-0.02007508158940583,-6.17830946719512e-05,0.15743754005781252,-0.05510462415579626,1,0.00243835,9.226784706115723,-0.9625990390777588,1.1394257545471191,0.8843047292609977,0,1000000000.0,-1,-1,nan,nan,nan,nan
1773395075.0329244,,-1,-1,1,0.05637331,-0.02007508158940583,-6.17830946719512e-05,0.15743754005781252,-0.05510462415579626,1,0.001983891,9.224217414855957,-0.9603521823883057,1.1343436241149902,0.8841482023136144,0,1000000000.0,-1,-1,nan,nan,nan,nan
1773395075.0656743,,-1,-1,1,0.012844593,-0.020126432489804814,0.00011408013700052824,0.15795446803187835,-0.05875106709128671,1,0.00952714,9.221564292907715,-0.9581964612007141,1.1296420097351074,0.8844481410270197,0,1000000000.0,-1,-1,nan,nan,nan,nan
