ros_time_sec,mode,armed,connected,aruco_fresh,aruco_age_sec,aruco_x,aruco_y,aruco_z,aruco_yaw_rad,local_pose_fresh,local_pose_age_sec,local_x,local_y,local_z,local_yaw_rad,setpoint_fresh,setpoint_age_sec,sp_frame,sp_type_mask,sp_vx,sp_vy,sp_vz,sp_yaw_rate
1773394413.4142365,,-1,-1,0,1000000000.0,nan,nan,nan,nan,0,1000000000.0,nan,nan,nan,nan,0,1000000000.0,-1,-1,nan,nan,nan,nan
1773394413.472606,,-1,-1,0,1000000000.0,nan,nan,nan,nan,0,1000000000.0,nan,nan,nan,nan,0,1000000000.0,-1,-1,nan,nan,nan,nan
1773394413.4985762,,-1,-1,0,1000000000.0,nan,nan,nan,nan,0,1000000000.0,nan,nan,nan,nan,0,1000000000.0,-1,-1,nan,nan,nan,nan
1773394413.534923,,-1,-1,0,1000000000.0,nan,nan,nan,nan,0,1000000000.0,nan,nan,nan,nan,0,1000000000.0,-1,-1,nan,nan,nan,nan
1773394413.5648904,,-1,-1,0,1000000000.0,nan,nan,nan,nan,0,1000000000.0,nan,nan,nan,nan,0,1000000000.0,-1,-1,nan,nan,nan,nan
1773394413.598432,,-1,-1,0,1000000000.0,nan,nan,nan,nan,0,1000000000.0,nan,nan,nan,nan,0,1000000000.0,-1,-1,nan,nan,nan,nan
1773394413.6315699,,-1,-1,0,1000000000.0,nan,nan,nan,nan,0,1000000000.0,nan,nan,nan,nan,0,1000000000.0,-1,-1,nan,nan,nan,nan
1773394413.667193,,-1,-1,0,1000000000.0,nan,nan,nan,nan,0,1000000000.0,nan,nan,nan,nan,0,1000000000.0,-1,-1,nan,nan,nan,nan
1773394413.6985586,,-1,-1,0,1000000000.0,nan,nan,nan,nan,0,1000000000.0,nan,nan,nan,nan,0,1000000000.0,-1,-1,nan,nan,nan,nan
1773394413.7328928,,-1,-1,0,1000000000.0,nan,nan,nan,nan,0,1000000000.0,nan,nan,nan,nan,0,1000000000.0,-1,-1,nan,nan,nan,nan
1773394413.7660482,,-1,-1,0,1000000000.0,nan,nan,nan,nan,0,1000000000.0,nan,nan,nan,nan,0,1000000000.0,-1,-1,nan,nan,nan,nan
1773394413.798847,,-1,-1,0,1000000000.0,nan,nan,nan,nan,0,1000000000.0,nan,nan,nan,nan,0,1000000000.0,-1,-1,nan,nan,nan,nan
1773394413.8322835,,-1,-1,0,1000000000.0,nan,nan,nan,nan,0,1000000000.0,nan,nan,nan,nan,0,1000000000.0,-1,-1,nan,nan,nan,nan
1773394413.8664305,,-1,-1,0,1000000000.0,nan,nan,nan,nan,0,1000000000.0,nan,nan,nan,nan,0,1000000000.0,-1,-1,nan,nan,nan,nan
1773394413.8984396,,-1,-1,0,1000000000.0,nan,nan,nan,nan,0,1000000000.0,nan,nan,nan,nan,0,1000000000.0,-1,-1,nan,nan,nan,nan
1773394413.9326766,,-1,-1,0,1000000000.0,nan,nan,nan,nan,0,1000000000.0,nan,nan,nan,nan,0,1000000000.0,-1,-1,nan,nan,nan,nan
1773394413.9662654,,-1,-1,0,1000000000.0,nan,nan,nan,nan,0,1000000000.0,nan,nan,nan,nan,0,1000000000.0,-1,-1,nan,nan,nan,nan
1773394413.998536,,-1,-1,1,0.024438813,-0.008265728390316331,0.012588386208073614,0.15739303688223585,-0.08998206217647949,0,1000000000.0,nan,nan,nan,nan,0,1000000000.0,-1,-1,nan,nan,nan,nan
1773394414.0317497,,-1,-1,1,0.05779396,-0.008265728390316331,0.012588386208073614,0.15739303688223585,-0.08998206217647949,0,1000000000.0,nan,nan,nan,nan,0,1000000000.0,-1,-1,nan,nan,nan,nan
1773394414.065012,,-1,-1,1,0.090995958,-0.008265728390316331,0.012588386208073614,0.15739303688223585,-0.08998206217647949,0,1000000000.0,nan,nan,nan,nan,0,1000000000.0,-1,-1,nan,nan,nan,nan
1773394414.099353,,-1,-1,1,0.12543374,-0.008265728390316331,0.012588386208073614,0.15739303688223585,-0.08998206217647949,0,1000000000.0,nan,nan,nan,nan,0,1000000000.0,-1,-1,nan,nan,nan,nan
1773394414.1320503,,-1,-1,1,0.15801168,-0.008265728390316331,0.012588386208073614,0.15739303688223585,-0.08998206217647949,0,1000000000.0,nan,nan,nan,nan,0,1000000000.0,-1,-1,nan,nan,nan,nan
1773394414.165086,,-1,-1,1,0.191036919,-0.008265728390316331,0.012588386208073614,0.15739303688223585,-0.08998206217647949,0,1000000000.0,nan,nan,nan,nan,0,1000000000.0,-1,-1,nan,nan,nan,nan
1773394414.1986878,,-1,-1,1,0.011090049,-0.008265728390316331,0.012588386208073614,0.15739303688223585,-0.08998206217647949,0,1000000000.0,nan,nan,nan,nan,0,1000000000.0,-1,-1,nan,nan,nan,nan
1773394414.2324235,,-1,-1,1,0.045318682,-0.008265728390316331,0.012588386208073614,0.15739303688223585,-0.08998206217647949,0,1000000000.0,nan,nan,nan,nan,0,1000000000.0,-1,-1,nan,nan,nan,nan
1773394414.2649045,,-1,-1,1,0.078893423,-0.008265728390316331,0.012588386208073614,0.15739303688223585,-0.08998206217647949,0,1000000000.0,nan,nan,nan,nan,0,1000000000.0,-1,-1,nan,nan,nan,nan
1773394414.2983713,,-1,-1,1,0.021325631,-0.008446292635582208,0.012445025422118812,0.15750821111091318,-0.08743764268790796,0,1000000000.0,nan,nan,nan,nan,0,1000000000.0,-1,-1,nan,nan,nan,nan
1773394414.3328664,,-1,-1,1,0.055914377,-0.008446292635582208,0.012445025422118812,0.15750821111091318,-0.08743764268790796,0,1000000000.0,nan,nan,nan,nan,0,1000000000.0,-1,-1,nan,nan,nan,nan
1773394414.366284,,-1,-1,1,0.014199062,-0.008446292635582208,0.012445025422118812,0.15750821111091318,-0.08743764268790796,0,1000000000.0,nan,nan,nan,nan,0,1000000000.0,-1,-1,nan,nan,nan,nan
1773394414.3983827,,-1,-1,1,0.046268982,-0.008446292635582208,0.012445025422118812,0.15750821111091318,-0.08743764268790796,0,1000000000.0,nan,nan,nan,nan,0,1000000000.0,-1,-1,nan,nan,nan,nan
1773394414.4315956,,-1,-1,1,0.015849551,-0.008290174946888416,0.012637635088636533,0.15767272782834113,-0.09254277855606155,0,1000000000.0,nan,nan,nan,nan,0,1000000000.0,-1,-1,nan,nan,nan,nan
1773394414.4649343,,-1,-1,1,0.050825872,-0.008290174946888416,0.012637635088636533,0.15767272782834113,-0.09254277855606155,0,1000000000.0,nan,nan,nan,nan,0,1000000000.0,-1,-1,nan,nan,nan,nan
1773394414.4982855,,-1,-1,1,0.003393959,-0.008290174946888416,0.012637635088636533,0.15767272782834113,-0.09254277855606155,0,1000000000.0,nan,nan,nan,nan,0,1000000000.0,-1,-1,nan,nan,nan,nan
1773394414.5328372,,-1,-1,1,0.037964038,-0.008290174946888416,0.012637635088636533,0.15767272782834113,-0.09254277855606155,0,1000000000.0,nan,nan,nan,nan,0,1000000000.0,-1,-1,nan,nan,nan,nan
1773394414.5649645,,-1,-1,1,0.02507187,-0.008290174946888416,0.012637635088636533,0.15767272782834113,-0.09254277855606155,0,1000000000.0,nan,nan,nan,nan,0,1000000000.0,-1,-1,nan,nan,nan,nan
1773394414.5984557,,-1,-1,1,0.055818746,-0.008290174946888416,0.012637635088636533,0.15767272782834113,-0.09254277855606155,0,1000000000.0,nan,nan,nan,nan,0,1000000000.0,-1,-1,nan,nan,nan,nan
1773394414.6316237,,-1,-1,1,0.089027467,-0.008290174946888416,0.012637635088636533,0.15767272782834113,-0.09254277855606155,0,1000000000.0,nan,nan,nan,nan,0,1000000000.0,-1,-1,nan,nan,nan,nan
1773394414.6648822,,-1,-1,1,0.030310708,-0.008446292635582208,0.012445025422118812,0.15750821111091318,-0.08743764268790796,0,1000000000.0,nan,nan,nan,nan,0,1000000000.0,-1,-1,nan,nan,nan,nan
1773394414.698442,,-1,-1,1,0.063890023,-0.008446292635582208,0.012445025422118812,0.15750821111091318,-0.08743764268790796,0,1000000000.0,nan,nan,nan,nan,0,1000000000.0,-1,-1,nan,nan,nan,nan
1773394414.7317603,,-1,-1,1,0.003065217,-0.008265728390316331,0.012588386208073614,0.15739303688223585,-0.08998206217647949,0,1000000000.0,nan,nan,nan,nan,0,1000000000.0,-1,-1,nan,nan,nan,nan
1773394414.7650943,,-1,-1,1,0.03912158,-0.008265728390316331,0.012588386208073614,0.15739303688223585,-0.08998206217647949,0,1000000000.0,nan,nan,nan,nan,0,1000000000.0,-1,-1,nan,nan,nan,nan
1773394414.7984228,,-1,-1,1,0.069651826,-0.008265728390316331,0.012588386208073614,0.15739303688223585,-0.08998206217647949,0,1000000000.0,nan,nan,nan,nan,0,1000000000.0,-1,-1,nan,nan,nan,nan
1773394414.8326,,-1,-1,1,0.103825495,-0.008265728390316331,0.012588386208073614,0.15739303688223585,-0.08998206217647949,0,1000000000.0,nan,nan,nan,nan,0,1000000000.0,-1,-1,nan,nan,nan,nan
1773394414.8650973,,-1,-1,1,0.136330583,-0.008265728390316331,0.012588386208073614,0.15739303688223585,-0.08998206217647949,0,1000000000.0,nan,nan,nan,nan,0,1000000000.0,-1,-1,nan,nan,nan,nan
1773394414.8986115,,-1,-1,1,0.169835787,-0.008265728390316331,0.012588386208073614,0.15739303688223585,-0.08998206217647949,0,1000000000.0,nan,nan,nan,nan,0,1000000000.0,-1,-1,nan,nan,nan,nan
