ros_time_sec,mode,armed,connected,aruco_fresh,aruco_age_sec,aruco_x,aruco_y,aruco_z,aruco_yaw_rad,local_pose_fresh,local_pose_age_sec,local_x,local_y,local_z,local_yaw_rad,setpoint_fresh,setpoint_age_sec,sp_frame,sp_type_mask,sp_vx,sp_vy,sp_vz,sp_yaw_rate
1773394790.2567513,,-1,-1,0,1000000000.0,nan,nan,nan,nan,0,1000000000.0,nan,nan,nan,nan,0,1000000000.0,-1,-1,nan,nan,nan,nan
1773394790.2825894,,-1,-1,0,1000000000.0,nan,nan,nan,nan,0,1000000000.0,nan,nan,nan,nan,1,0.003874925,8,1479,0.0,-0.0,-0.0,0.0
1773394790.3147993,,-1,-1,0,1000000000.0,nan,nan,nan,nan,0,1000000000.0,nan,nan,nan,nan,1,0.008148496,8,1479,0.0,-0.0,-0.0,0.0
1773394790.348237,,-1,-1,0,1000000000.0,nan,nan,nan,nan,0,1000000000.0,nan,nan,nan,nan,1,0.04153935,8,1479,0.0,-0.0,-0.0,0.0
1773394790.4085357,,-1,-1,0,1000000000.0,nan,nan,nan,nan,0,1000000000.0,nan,nan,nan,nan,1,0.059168097,8,1479,0.0,-0.0,-0.0,0.0
1773394790.4218166,,-1,-1,0,1000000000.0,nan,nan,nan,nan,0,1000000000.0,nan,nan,nan,nan,1,0.006477819,8,1479,0.0,-0.0,-0.0,0.0
1773394790.4496584,,-1,-1,0,1000000000.0,nan,nan,nan,nan,0,1000000000.0,nan,nan,nan,nan,1,0.008505032,8,1479,0.0,-0.0,-0.0,0.0
1773394790.4919362,,-1,-1,1,0.031211123,0.007514876059297978,0.009382110896910507,0.15652586657206013,-0.03705978153718821,0,1000000000.0,nan,nan,nan,nan,1,0.017244748,8,1479,0.0,-0.0,-0.0,0.0
1773394790.5240312,,-1,-1,1,0.063360334,0.007514876059297978,0.009382110896910507,0.15652586657206013,-0.03705978153718821,0,1000000000.0,nan,nan,nan,nan,1,0.002150231,8,1479,0.0,-0.0,-0.0,0.0
1773394790.5551302,,-1,-1,1,0.09440744,0.007514876059297978,0.009382110896910507,0.15652586657206013,-0.03705978153718821,0,1000000000.0,nan,nan,nan,nan,1,0.012585827,8,1479,0.0,-0.0,-0.0,0.0
1773394790.6281834,,-1,-1,1,0.07203294,0.007516501990497135,0.009375901346456805,0.15652251580148033,-0.03430585625980473,0,1000000000.0,nan,nan,nan,nan,1,0.055362096,8,1479,0.0,-0.0,-0.0,0.0
1773394790.654214,,-1,-1,1,0.013963746,0.007514876059297978,0.009382110896910507,0.15652586657206013,-0.03705978153718821,0,1000000000.0,nan,nan,nan,nan,1,0.010105617,8,1479,0.0,-0.0,-0.0,0.0
1773394790.6821635,,-1,-1,1,0.041940737,0.007514876059297978,0.009382110896910507,0.15652586657206013,-0.03705978153718821,0,1000000000.0,nan,nan,nan,nan,1,0.006843521,8,1479,0.0,-0.0,-0.0,0.0
1773394790.7147386,,-1,-1,1,0.074489372,0.007514876059297978,0.009382110896910507,0.15652586657206013,-0.03705978153718821,0,1000000000.0,nan,nan,nan,nan,1,0.002068194,8,1479,0.0,-0.0,-0.0,0.0
1773394790.7486346,,-1,-1,1,0.108638092,0.007514876059297978,0.009382110896910507,0.15652586657206013,-0.03705978153718821,0,1000000000.0,nan,nan,nan,nan,1,0.0031363,8,1479,0.0,-0.0,-0.0,0.0
1773394790.781643,,-1,-1,1,0.026138204,0.007516501990497135,0.009375901346456805,0.15652251580148033,-0.03430585625980473,0,1000000000.0,nan,nan,nan,nan,1,0.007656648,8,1479,0.0,-0.0,-0.0,0.0
1773394790.815029,,-1,-1,1,0.059264781,0.007516501990497135,0.009375901346456805,0.15652251580148033,-0.03430585625980473,0,1000000000.0,nan,nan,nan,nan,1,0.006186062,8,1479,0.0,-0.0,-0.0,0.0
1773394790.8508806,,-1,-1,1,0.095729508,0.007516501990497135,0.009375901346456805,0.15652251580148033,-0.03430585625980473,0,1000000000.0,nan,nan,nan,nan,1,0.003319798,8,1479,0.0,-0.0,-0.0,0.0
1773394790.8823922,,-1,-1,1,0.126784318,0.007516501990497135,0.009375901346456805,0.15652251580148033,-0.03430585625980473,0,1000000000.0,nan,nan,nan,nan,1,0.007426148,8,1479,0.0,-0.0,-0.0,0.0
1773394790.9149308,,-1,-1,1,0.008162719,0.007516501990497135,0.009375901346456805,0.15652251580148033,-0.03430585625980473,0,1000000000.0,nan,nan,nan,nan,1,0.003932166,8,1479,0.0,-0.0,-0.0,0.0
1773394790.9488463,,-1,-1,1,0.042085588,0.007516501990497135,0.009375901346456805,0.15652251580148033,-0.03430585625980473,0,1000000000.0,nan,nan,nan,nan,1,0.003667463,8,1479,0.0,-0.0,-0.0,0.0
