timestamp,aruco_id,x,y,z,roll,pitch,yaw
2026-02-24 21:51:25.704,42,-0.001903,-0.000424,0.156801,-3.139661,0.024809,0.002377
2026-02-24 21:51:25.732,42,-0.001903,-0.000424,0.156801,-3.139661,0.024809,0.002377
2026-02-24 21:51:25.836,42,-0.001903,-0.000424,0.156801,-3.139661,0.024809,0.002377
2026-02-24 21:51:25.937,42,-0.001903,-0.000424,0.156801,-3.139661,0.024809,0.002377
2026-02-24 21:51:25.942,42,-0.001903,-0.000424,0.156801,-3.139661,0.024809,0.002377
2026-02-24 21:51:25.946,42,-0.001903,-0.000424,0.156801,-3.139661,0.024809,0.002377
2026-02-24 21:51:25.967,42,-0.001903,-0.000424,0.156801,-3.139661,0.024809,0.002377
2026-02-24 21:51:26.004,42,-0.001903,-0.000424,0.156801,-3.139661,0.024809,0.002377
2026-02-24 21:51:26.044,42,-0.001903,-0.000424,0.156801,-3.139661,0.024809,0.002377
2026-02-24 21:51:26.085,42,-0.001903,-0.000424,0.156801,-3.139661,0.024809,0.002377
2026-02-24 21:51:26.125,42,-0.001903,-0.000424,0.156801,-3.139661,0.024809,0.002377
2026-02-24 21:51:26.165,42,-0.001903,-0.000424,0.156801,-3.139661,0.024809,0.002377
2026-02-24 21:51:26.208,42,-0.001903,-0.000424,0.156801,-3.139661,0.024809,0.002377
2026-02-24 21:51:26.246,42,-0.001903,-0.000424,0.156801,-3.139661,0.024809,0.002377
2026-02-24 21:51:26.287,42,-0.001903,-0.000424,0.156801,-3.139661,0.024809,0.002377
2026-02-24 21:51:26.327,42,-0.001903,-0.000424,0.156801,-3.139661,0.024809,0.002377
2026-02-24 21:51:26.367,42,-0.001903,-0.000424,0.156801,-3.139661,0.024809,0.002377
2026-02-24 21:51:26.406,42,-0.001903,-0.000424,0.156801,-3.139661,0.024809,0.002377
2026-02-24 21:51:26.487,42,-0.001903,-0.000424,0.156801,-3.139661,0.024809,0.002377
2026-02-24 21:51:26.528,42,-0.001903,-0.000424,0.156801,-3.139661,0.024809,0.002377
2026-02-24 21:51:26.567,42,-0.001903,-0.000424,0.156801,-3.139661,0.024809,0.002377
2026-02-24 21:51:26.608,42,-0.001903,-0.000424,0.156801,-3.139661,0.024809,0.002377
2026-02-24 21:51:26.648,42,-0.001903,-0.000424,0.156801,-3.139661,0.024809,0.002377
2026-02-24 21:51:26.689,42,-0.001903,-0.000424,0.156801,-3.139661,0.024809,0.002377
2026-02-24 21:51:26.729,42,-0.001903,-0.000424,0.156801,-3.139661,0.024809,0.002377
2026-02-24 21:51:26.770,42,-0.001903,-0.000424,0.156801,-3.139661,0.024809,0.002377
2026-02-24 21:51:26.810,42,-0.001903,-0.000424,0.156801,-3.139661,0.024809,0.002377
2026-02-24 21:51:26.850,42,-0.001903,-0.000424,0.156801,-3.139661,0.024809,0.002377
2026-02-24 21:51:26.889,42,-0.001903,-0.000424,0.156801,-3.139661,0.024809,0.002377
2026-02-24 21:51:26.930,42,-0.001903,-0.000424,0.156801,-3.139661,0.024809,0.002377
2026-02-24 21:51:26.971,42,-0.001903,-0.000424,0.156801,-3.139661,0.024809,0.002377
2026-02-24 21:51:27.011,42,-0.001903,-0.000424,0.156801,-3.139661,0.024809,0.002377
2026-02-24 21:51:27.050,42,-0.001903,-0.000424,0.156801,-3.139661,0.024809,0.002377
2026-02-24 21:51:27.090,42,-0.001903,-0.000424,0.156801,-3.139661,0.024809,0.002377
2026-02-24 21:51:27.130,42,-0.001903,-0.000424,0.156801,-3.139661,0.024809,0.002377
2026-02-24 21:51:27.171,42,-0.001903,-0.000424,0.156801,-3.139661,0.024809,0.002377
2026-02-24 21:51:27.212,42,-0.001903,-0.000424,0.156801,-3.139661,0.024809,0.002377
2026-02-24 21:51:27.252,42,-0.001903,-0.000424,0.156801,-3.139661,0.024809,0.002377
2026-02-24 21:51:27.292,42,-0.001903,-0.000424,0.156801,-3.139661,0.024809,0.002377
2026-02-24 21:51:27.332,42,-0.001903,-0.000424,0.156801,-3.139661,0.024809,0.002377
2026-02-24 21:51:27.373,42,-0.001903,-0.000424,0.156801,-3.139661,0.024809,0.002377
2026-02-24 21:51:27.413,42,-0.001903,-0.000424,0.156801,-3.139661,0.024809,0.002377
2026-02-24 21:51:27.453,42,-0.001903,-0.000424,0.156801,-3.139661,0.024809,0.002377
2026-02-24 21:51:27.493,42,-0.001903,-0.000424,0.156801,-3.139661,0.024809,0.002377
2026-02-24 21:51:27.533,42,-0.001903,-0.000424,0.156801,-3.139661,0.024809,0.002377
2026-02-24 21:51:27.573,42,-0.001903,-0.000424,0.156801,-3.139661,0.024809,0.002377
2026-02-24 21:51:27.614,42,-0.001903,-0.000424,0.156801,-3.139661,0.024809,0.002377
2026-02-24 21:51:27.653,42,-0.001903,-0.000424,0.156801,-3.139661,0.024809,0.002377
2026-02-24 21:51:27.694,42,-0.001903,-0.000424,0.156801,-3.139661,0.024809,0.002377
2026-02-24 21:51:27.734,42,-0.001903,-0.000424,0.156801,-3.139661,0.024809,0.002377
2026-02-24 21:51:27.774,42,-0.001903,-0.000424,0.156801,-3.139661,0.024809,0.002377
2026-02-24 21:51:27.814,42,-0.001903,-0.000424,0.156801,-3.139661,0.024809,0.002377
2026-02-24 21:51:27.854,42,-0.001903,-0.000424,0.156801,-3.139661,0.024809,0.002377
2026-02-24 21:51:27.894,42,-0.001903,-0.000424,0.156801,-3.139661,0.024809,0.002377
2026-02-24 21:51:27.935,42,-0.001903,-0.000424,0.156801,-3.139661,0.024809,0.002377
2026-02-24 21:51:27.975,42,-0.001903,-0.000424,0.156801,-3.139661,0.024809,0.002377
2026-02-24 21:51:28.015,42,-0.001903,-0.000424,0.156801,-3.139661,0.024809,0.002377
2026-02-24 21:51:28.056,42,-0.001903,-0.000424,0.156801,-3.139661,0.024809,0.002377
2026-02-24 21:51:28.096,42,-0.001903,-0.000424,0.156801,-3.139661,0.024809,0.002377
2026-02-24 21:51:28.136,42,-0.001903,-0.000424,0.156801,-3.139661,0.024809,0.002377
2026-02-24 21:51:28.177,42,-0.001903,-0.000424,0.156801,-3.139661,0.024809,0.002377
2026-02-24 21:51:28.217,42,-0.001903,-0.000424,0.156801,-3.139661,0.024809,0.002377
2026-02-24 21:51:28.257,42,-0.001903,-0.000424,0.156801,-3.139661,0.024809,0.002377
2026-02-24 21:51:28.299,42,-0.001903,-0.000424,0.156801,-3.139661,0.024809,0.002377
2026-02-24 21:51:28.379,42,-0.001903,-0.000424,0.156801,-3.139661,0.024809,0.002377
2026-02-24 21:51:28.418,42,-0.001903,-0.000424,0.156801,-3.139661,0.024809,0.002377
2026-02-24 21:51:28.458,42,-0.001903,-0.000424,0.156801,-3.139661,0.024809,0.002377
2026-02-24 21:51:28.500,42,-0.001903,-0.000424,0.156801,-3.139661,0.024809,0.002377
2026-02-24 21:51:28.539,42,-0.001903,-0.000424,0.156801,-3.139661,0.024809,0.002377
2026-02-24 21:51:28.579,42,-0.001903,-0.000424,0.156801,-3.139661,0.024809,0.002377
2026-02-24 21:51:28.619,42,-0.001903,-0.000424,0.156801,-3.139661,0.024809,0.002377
2026-02-24 21:51:28.659,42,-0.001903,-0.000424,0.156801,-3.139661,0.024809,0.002377
2026-02-24 21:51:28.700,42,-0.001903,-0.000424,0.156801,-3.139661,0.024809,0.002377
2026-02-24 21:51:28.740,42,-0.001903,-0.000424,0.156801,-3.139661,0.024809,0.002377
2026-02-24 21:51:28.780,42,-0.001903,-0.000424,0.156801,-3.139661,0.024809,0.002377
2026-02-24 21:51:28.822,42,-0.001903,-0.000424,0.156801,-3.139661,0.024809,0.002377
2026-02-24 21:51:28.861,42,-0.001903,-0.000424,0.156801,-3.139661,0.024809,0.002377
2026-02-24 21:51:28.901,42,-0.001903,-0.000424,0.156801,-3.139661,0.024809,0.002377
2026-02-24 21:51:28.942,42,-0.001903,-0.000424,0.156801,-3.139661,0.024809,0.002377
2026-02-24 21:51:28.982,42,-0.001903,-0.000424,0.156801,-3.139661,0.024809,0.002377
2026-02-24 21:51:29.022,42,-0.001903,-0.000424,0.156801,-3.139661,0.024809,0.002377
2026-02-24 21:51:29.062,42,-0.001903,-0.000424,0.156801,-3.139661,0.024809,0.002377
2026-02-24 21:51:29.102,42,-0.001903,-0.000424,0.156801,-3.139661,0.024809,0.002377
2026-02-24 21:51:29.182,42,-0.001903,-0.000424,0.156801,-3.139661,0.024809,0.002377
2026-02-24 21:51:29.224,42,-0.001903,-0.000424,0.156801,-3.139661,0.024809,0.002377
2026-02-24 21:51:29.344,42,-0.001903,-0.000424,0.156801,-3.139661,0.024809,0.002377
2026-02-24 21:51:29.383,42,-0.001903,-0.000424,0.156801,-3.139661,0.024809,0.002377
2026-02-24 21:51:29.465,42,-0.001903,-0.000424,0.156801,-3.139661,0.024809,0.002377
2026-02-24 21:51:29.506,42,-0.001903,-0.000424,0.156801,-3.139661,0.024809,0.002377
2026-02-24 21:51:29.544,42,-0.001903,-0.000424,0.156801,-3.139661,0.024809,0.002377
2026-02-24 21:51:29.585,42,-0.001903,-0.000424,0.156801,-3.139661,0.024809,0.002377
2026-02-24 21:51:29.626,42,-0.001903,-0.000424,0.156801,-3.139661,0.024809,0.002377
2026-02-24 21:51:29.665,42,-0.001903,-0.000424,0.156801,-3.139661,0.024809,0.002377
2026-02-24 21:51:29.705,42,-0.001903,-0.000424,0.156801,-3.139661,0.024809,0.002377
2026-02-24 21:51:29.746,42,-0.001903,-0.000424,0.156801,-3.139661,0.024809,0.002377
2026-02-24 21:51:29.787,42,-0.001903,-0.000424,0.156801,-3.139661,0.024809,0.002377
2026-02-24 21:51:29.827,42,-0.001903,-0.000424,0.156801,-3.139661,0.024809,0.002377
2026-02-24 21:51:29.867,42,-0.001903,-0.000424,0.156801,-3.139661,0.024809,0.002377
2026-02-24 21:51:29.908,42,-0.001903,-0.000424,0.156801,-3.139661,0.024809,0.002377
2026-02-24 21:51:29.947,42,-0.001903,-0.000424,0.156801,-3.139661,0.024809,0.002377
2026-02-24 21:51:30.027,42,-0.001903,-0.000424,0.156801,-3.139661,0.024809,0.002377
2026-02-24 21:51:30.068,42,-0.001903,-0.000424,0.156801,-3.139661,0.024809,0.002377
2026-02-24 21:51:30.108,42,-0.001903,-0.000424,0.156801,-3.139661,0.024809,0.002377
2026-02-24 21:51:30.148,42,-0.001903,-0.000424,0.156801,-3.139661,0.024809,0.002377
2026-02-24 21:51:30.188,42,-0.001903,-0.000424,0.156801,-3.139661,0.024809,0.002377
2026-02-24 21:51:30.229,42,-0.001903,-0.000424,0.156801,-3.139661,0.024809,0.002377
2026-02-24 21:51:30.271,42,-0.001903,-0.000424,0.156801,-3.139661,0.024809,0.002377
2026-02-24 21:51:30.309,42,-0.001903,-0.000424,0.156801,-3.139661,0.024809,0.002377
2026-02-24 21:51:30.350,42,-0.001903,-0.000424,0.156801,-3.139661,0.024809,0.002377
2026-02-24 21:51:30.390,42,-0.001903,-0.000424,0.156801,-3.139661,0.024809,0.002377
2026-02-24 21:51:30.431,42,-0.001903,-0.000424,0.156801,-3.139661,0.024809,0.002377
2026-02-24 21:51:30.470,42,-0.001903,-0.000424,0.156801,-3.139661,0.024809,0.002377
2026-02-24 21:51:30.511,42,-0.001903,-0.000424,0.156801,-3.139661,0.024809,0.002377
2026-02-24 21:51:30.551,42,-0.001903,-0.000424,0.156801,-3.139661,0.024809,0.002377
2026-02-24 21:51:30.590,42,-0.001903,-0.000424,0.156801,-3.139661,0.024809,0.002377
2026-02-24 21:51:30.631,42,-0.001903,-0.000424,0.156801,-3.139661,0.024809,0.002377
2026-02-24 21:51:30.671,42,-0.001903,-0.000424,0.156801,-3.139661,0.024809,0.002377
