ros_time_sec,mode,armed,connected,aruco_fresh,aruco_age_sec,aruco_x,aruco_y,aruco_z,aruco_yaw_rad,local_pose_fresh,local_pose_age_sec,local_x,local_y,local_z,local_yaw_rad,setpoint_fresh,setpoint_age_sec,sp_frame,sp_type_mask,sp_vx,sp_vy,sp_vz,sp_yaw_rate,target_x,target_y,target_yaw,target_z,kp_xy,ki_xy,kd_xy,kp_x,ki_x,kd_x,kp_y,ki_y,kd_y,kp_yaw,ki_yaw,kd_yaw,kp_z,ki_z,kd_z,vxy_limit,vz_limit,wz_limit,velocity_deadband,yaw_rate_deadband
1773538788.1957448,,-1,-1,0,1000000000.0,nan,nan,nan,nan,0,1000000000.0,nan,nan,nan,nan,0,1000000000.0,-1,-1,nan,nan,nan,nan,0.0,0.0,0.0,2.5,0.5,0.0,0.08,0.85,0.0,0.05,0.85,0.0,0.05,0.9,0.0,0.05,0.8,0.0,0.06,0.8,0.5,1.0,0.03,0.03
1773538788.2174132,,-1,-1,0,1000000000.0,nan,nan,nan,nan,1,0.008944339,0.022587385028600693,0.04286063462495804,-0.36997511982917786,0.0,0,1000000000.0,-1,-1,nan,nan,nan,nan,0.0,0.0,0.0,2.5,0.5,0.0,0.08,0.85,0.0,0.05,0.85,0.0,0.05,0.9,0.0,0.05,0.8,0.0,0.06,0.8,0.5,1.0,0.03,0.03
1773538788.250706,,-1,-1,0,1000000000.0,nan,nan,nan,nan,1,0.031265872,0.022534353658556938,0.042809292674064636,-0.3701525032520294,0.0,0,1000000000.0,-1,-1,nan,nan,nan,nan,0.0,0.0,0.0,2.5,0.5,0.0,0.08,0.85,0.0,0.05,0.85,0.0,0.05,0.9,0.0,0.05,0.8,0.0,0.06,0.8,0.5,1.0,0.03,0.03
1773538788.2852907,,-1,-1,0,1000000000.0,nan,nan,nan,nan,1,0.028283804,0.022507917135953903,0.04277949035167694,-0.37027257680892944,0.0,1,0.01037619,8,1479,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.5,0.0,0.08,0.85,0.0,0.05,0.85,0.0,0.05,0.9,0.0,0.05,0.8,0.0,0.06,0.8,0.5,1.0,0.03,0.03
1773538788.3173692,,-1,-1,0,1000000000.0,nan,nan,nan,nan,1,0.030200569,0.02249007299542427,0.042758360505104065,-0.37036970257759094,0.0,1,0.008233028,8,1479,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.5,0.0,0.08,0.85,0.0,0.05,0.85,0.0,0.05,0.9,0.0,0.05,0.8,0.0,0.06,0.8,0.5,1.0,0.03,0.03
1773538788.3507395,,-1,-1,0,1000000000.0,nan,nan,nan,nan,1,0.032196536,0.022479157894849777,0.04274333268404007,-0.37050896883010864,0.0,1,0.008200352,8,1479,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.5,0.0,0.08,0.85,0.0,0.05,0.85,0.0,0.05,0.9,0.0,0.05,0.8,0.0,0.06,0.8,0.5,1.0,0.03,0.03
1773538788.38461,,-1,-1,0,1000000000.0,nan,nan,nan,nan,1,0.031649137,0.02251775562763214,0.04277364909648895,-0.37061363458633423,0.0,1,0.005568354,8,1479,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.5,0.0,0.08,0.85,0.0,0.05,0.85,0.0,0.05,0.9,0.0,0.05,0.8,0.0,0.06,0.8,0.5,1.0,0.03,0.03
1773538788.4190147,,-1,-1,0,1000000000.0,nan,nan,nan,nan,1,0.001400766,0.02257838286459446,0.04281717911362648,-0.37086308002471924,0.0,1,0.009859007,8,1479,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.5,0.0,0.08,0.85,0.0,0.05,0.85,0.0,0.05,0.9,0.0,0.05,0.8,0.0,0.06,0.8,0.5,1.0,0.03,0.03
1773538788.4509628,,-1,-1,0,1000000000.0,nan,nan,nan,nan,1,0.033344979,0.02257838286459446,0.04281717911362648,-0.37086308002471924,0.0,1,0.008746031,8,1479,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.5,0.0,0.08,0.85,0.0,0.05,0.85,0.0,0.05,0.9,0.0,0.05,0.8,0.0,0.06,0.8,0.5,1.0,0.03,0.03
1773538788.4842753,,-1,-1,0,1000000000.0,nan,nan,nan,nan,1,0.001588404,0.022531965747475624,0.0427606962621212,-0.3711736500263214,0.0,1,0.007359375,8,1479,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.5,0.0,0.08,0.85,0.0,0.05,0.85,0.0,0.05,0.9,0.0,0.05,0.8,0.0,0.06,0.8,0.5,1.0,0.03,0.03
1773538788.5175009,,-1,-1,0,1000000000.0,nan,nan,nan,nan,1,0.034805826,0.022531965747475624,0.0427606962621212,-0.3711736500263214,0.0,1,0.008339394,8,1479,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.5,0.0,0.08,0.85,0.0,0.05,0.85,0.0,0.05,0.9,0.0,0.05,0.8,0.0,0.06,0.8,0.5,1.0,0.03,0.03
1773538788.5513885,AUTO.LOITER,0,1,0,1000000000.0,nan,nan,nan,nan,1,0.031855082,0.022536149248480797,0.042753227055072784,-0.3712475895881653,0.0,1,0.008738154,8,1479,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.5,0.0,0.08,0.85,0.0,0.05,0.85,0.0,0.05,0.9,0.0,0.05,0.8,0.0,0.06,0.8,0.5,1.0,0.03,0.03
1773538788.5840433,AUTO.LOITER,0,1,0,1000000000.0,nan,nan,nan,nan,1,0.029657756,0.02257455699145794,0.04278082400560379,-0.37120211124420166,0.0,1,0.006209397,8,1479,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.5,0.0,0.08,0.85,0.0,0.05,0.85,0.0,0.05,0.9,0.0,0.05,0.8,0.0,0.06,0.8,0.5,1.0,0.03,0.03
1773538788.6176133,AUTO.LOITER,0,1,0,1000000000.0,nan,nan,nan,nan,1,0.001153658,0.022642092779278755,0.04283842071890831,-0.37148797512054443,0.0,1,0.009173103,8,1479,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.5,0.0,0.08,0.85,0.0,0.05,0.85,0.0,0.05,0.9,0.0,0.05,0.8,0.0,0.06,0.8,0.5,1.0,0.03,0.03
1773538788.650905,AUTO.LOITER,0,1,0,1000000000.0,nan,nan,nan,nan,1,0.034566596,0.022642092779278755,0.04283842071890831,-0.37148797512054443,0.0,1,0.042599484,8,1479,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.5,0.0,0.08,0.85,0.0,0.05,0.85,0.0,0.05,0.9,0.0,0.05,0.8,0.0,0.06,0.8,0.5,1.0,0.03,0.03
1773538788.6841147,AUTO.LOITER,0,1,0,1000000000.0,nan,nan,nan,nan,1,0.067768595,0.022642092779278755,0.04283842071890831,-0.37148797512054443,0.0,1,0.007412705,8,1479,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.5,0.0,0.08,0.85,0.0,0.05,0.85,0.0,0.05,0.9,0.0,0.05,0.8,0.0,0.06,0.8,0.5,1.0,0.03,0.03
