ros_time_sec,mode,armed,connected,aruco_fresh,aruco_age_sec,aruco_x,aruco_y,aruco_z,aruco_yaw_rad,local_pose_fresh,local_pose_age_sec,local_x,local_y,local_z,local_yaw_rad,setpoint_fresh,setpoint_age_sec,sp_frame,sp_type_mask,sp_vx,sp_vy,sp_vz,sp_yaw_rate,target_x,target_y,target_yaw,target_z,kp_xy,ki_xy,kd_xy,kp_x,ki_x,kd_x,kp_y,ki_y,kd_y,kp_yaw,ki_yaw,kd_yaw,kp_z,ki_z,kd_z,vxy_limit,vz_limit,wz_limit,velocity_deadband,yaw_rate_deadband
1773646614.3572724,,-1,-1,0,1000000000.0,nan,nan,nan,nan,0,1000000000.0,nan,nan,nan,nan,0,1000000000.0,-1,-1,nan,nan,nan,nan,0.0,0.0,0.0,2.5,0.6,0.0,0.08,0.6,0.0,0.02,0.6,0.0,0.02,0.6,0.0,0.02,0.6,0.0,0.06,1.0,0.5,1.0,0.03,0.03
1773646614.3678317,,-1,-1,0,1000000000.0,nan,nan,nan,nan,1,0.004974666,-1.737987756729126,-4.21317195892334,-8.771717071533203,0.0,1,0.002517036,8,1479,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.6,0.0,0.08,0.6,0.0,0.02,0.6,0.0,0.02,0.6,0.0,0.02,0.6,0.0,0.06,1.0,0.5,1.0,0.03,0.03
1773646614.398618,,-1,-1,0,1000000000.0,nan,nan,nan,nan,1,0.002924395,-1.7382621765136719,-4.214043617248535,-8.772441864013672,0.0,1,0.002146001,8,1479,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.6,0.0,0.08,0.6,0.0,0.02,0.6,0.0,0.02,0.6,0.0,0.02,0.6,0.0,0.06,1.0,0.5,1.0,0.03,0.03
1773646614.4314754,,-1,-1,0,1000000000.0,nan,nan,nan,nan,1,0.003530592,-1.7395803928375244,-4.217031955718994,-8.774580001831055,0.0,1,0.005833827,8,1479,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.6,0.0,0.08,0.6,0.0,0.02,0.6,0.0,0.02,0.6,0.0,0.02,0.6,0.0,0.06,1.0,0.5,1.0,0.03,0.03
1773646614.4637828,,-1,-1,0,1000000000.0,nan,nan,nan,nan,1,0.018609747,-1.739773154258728,-4.217077732086182,-8.774713516235352,0.0,1,0.003837975,8,1479,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.6,0.0,0.08,0.6,0.0,0.02,0.6,0.0,0.02,0.6,0.0,0.02,0.6,0.0,0.06,1.0,0.5,1.0,0.03,0.03
1773646614.4970536,,-1,-1,0,1000000000.0,nan,nan,nan,nan,1,0.020214372,-1.739901065826416,-4.217393398284912,-8.775035858154297,0.0,1,0.005283606,8,1479,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.6,0.0,0.08,0.6,0.0,0.02,0.6,0.0,0.02,0.6,0.0,0.02,0.6,0.0,0.06,1.0,0.5,1.0,0.03,0.03
1773646614.5303476,,-1,-1,0,1000000000.0,nan,nan,nan,nan,1,0.019594211,-1.7400115728378296,-4.217677116394043,-8.775365829467773,0.0,1,0.004212014,8,1479,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.6,0.0,0.08,0.6,0.0,0.02,0.6,0.0,0.02,0.6,0.0,0.02,0.6,0.0,0.06,1.0,0.5,1.0,0.03,0.03
1773646614.5636854,,-1,-1,0,1000000000.0,nan,nan,nan,nan,1,0.021281902,-1.7401126623153687,-4.217939376831055,-8.775655746459961,0.0,1,0.005092813,8,1479,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.6,0.0,0.08,0.6,0.0,0.02,0.6,0.0,0.02,0.6,0.0,0.02,0.6,0.0,0.06,1.0,0.5,1.0,0.03,0.03
1773646614.5969846,,-1,-1,0,1000000000.0,nan,nan,nan,nan,1,0.02071696,-1.7401337623596191,-4.218104839324951,-8.776187896728516,0.0,1,0.003265745,8,1479,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.6,0.0,0.08,0.6,0.0,0.02,0.6,0.0,0.02,0.6,0.0,0.02,0.6,0.0,0.06,1.0,0.5,1.0,0.03,0.03
1773646614.6313422,,-1,-1,0,1000000000.0,nan,nan,nan,nan,1,0.020412192,-1.740139126777649,-4.218202114105225,-8.776472091674805,0.0,1,0.004111426,8,1479,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.6,0.0,0.08,0.6,0.0,0.02,0.6,0.0,0.02,0.6,0.0,0.02,0.6,0.0,0.06,1.0,0.5,1.0,0.03,0.03
