ros_time_sec,mode,armed,connected,aruco_fresh,aruco_age_sec,aruco_x,aruco_y,aruco_z,aruco_yaw_rad,local_pose_fresh,local_pose_age_sec,local_x,local_y,local_z,local_yaw_rad,setpoint_fresh,setpoint_age_sec,sp_frame,sp_type_mask,sp_vx,sp_vy,sp_vz,sp_yaw_rate,target_x,target_y,target_yaw,target_z,kp_xy,ki_xy,kd_xy,kp_x,ki_x,kd_x,kp_y,ki_y,kd_y,kp_yaw,ki_yaw,kd_yaw,kp_z,ki_z,kd_z,vxy_limit,vz_limit,wz_limit,velocity_deadband,yaw_rate_deadband
1773647011.7726862,,-1,-1,0,1000000000.0,nan,nan,nan,nan,0,1000000000.0,nan,nan,nan,nan,0,1000000000.0,-1,-1,nan,nan,nan,nan,0.0,0.0,0.0,2.5,0.6,0.0,0.08,0.6,0.0,0.02,0.6,0.0,0.02,0.6,0.0,0.02,0.6,0.0,0.06,1.0,0.5,1.0,0.03,0.03
1773647011.7846272,,-1,-1,0,1000000000.0,nan,nan,nan,nan,1,0.009474774,-0.7772305607795715,3.692754030227661,-10.760278701782227,0.0,1,0.008009738,8,1479,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.6,0.0,0.08,0.6,0.0,0.02,0.6,0.0,0.02,0.6,0.0,0.02,0.6,0.0,0.06,1.0,0.5,1.0,0.03,0.03
1773647011.8248696,POSCTL,0,1,0,1000000000.0,nan,nan,nan,nan,1,0.003681013,-0.7771481275558472,3.690225839614868,-10.764514923095703,0.0,1,0.001643536,8,1479,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.6,0.0,0.08,0.6,0.0,0.02,0.6,0.0,0.02,0.6,0.0,0.02,0.6,0.0,0.06,1.0,0.5,1.0,0.03,0.03
1773647011.8516426,POSCTL,0,1,0,1000000000.0,nan,nan,nan,nan,1,0.018032104,-0.7775408625602722,3.6886184215545654,-10.765522003173828,0.0,1,0.015160268,8,1479,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.6,0.0,0.08,0.6,0.0,0.02,0.6,0.0,0.02,0.6,0.0,0.02,0.6,0.0,0.06,1.0,0.5,1.0,0.03,0.03
1773647011.883932,POSCTL,0,1,0,1000000000.0,nan,nan,nan,nan,1,0.028240044,-0.777359127998352,3.6879374980926514,-10.765853881835938,0.0,1,0.019626071,8,1479,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.6,0.0,0.08,0.6,0.0,0.02,0.6,0.0,0.02,0.6,0.0,0.02,0.6,0.0,0.06,1.0,0.5,1.0,0.03,0.03
1773647011.9166036,POSCTL,0,1,0,1000000000.0,nan,nan,nan,nan,1,0.060884267,-0.777359127998352,3.6879374980926514,-10.765853881835938,0.0,1,0.014743662,8,1479,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.6,0.0,0.08,0.6,0.0,0.02,0.6,0.0,0.02,0.6,0.0,0.02,0.6,0.0,0.06,1.0,0.5,1.0,0.03,0.03
1773647011.9499543,POSCTL,0,1,0,1000000000.0,nan,nan,nan,nan,1,0.02127344,-0.7766162753105164,3.6869888305664062,-10.76657485961914,0.0,1,0.019779036,8,1479,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.6,0.0,0.08,0.6,0.0,0.02,0.6,0.0,0.02,0.6,0.0,0.02,0.6,0.0,0.06,1.0,0.5,1.0,0.03,0.03
1773647011.985526,POSCTL,0,1,0,1000000000.0,nan,nan,nan,nan,1,0.032001419,-0.7762283086776733,3.686622142791748,-10.766874313354492,0.0,1,0.021625459,8,1479,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.6,0.0,0.08,0.6,0.0,0.02,0.6,0.0,0.02,0.6,0.0,0.02,0.6,0.0,0.06,1.0,0.5,1.0,0.03,0.03
1773647012.0193105,POSCTL,0,1,0,1000000000.0,nan,nan,nan,nan,1,0.032732288,-0.7760218977928162,3.6861495971679688,-10.767047882080078,0.0,1,0.014875979,8,1479,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.6,0.0,0.08,0.6,0.0,0.02,0.6,0.0,0.02,0.6,0.0,0.02,0.6,0.0,0.06,1.0,0.5,1.0,0.03,0.03
1773647012.049757,POSCTL,0,1,0,1000000000.0,nan,nan,nan,nan,1,0.02860311,-0.7758991122245789,3.6856653690338135,-10.767135620117188,0.0,1,0.018428162,8,1479,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.6,0.0,0.08,0.6,0.0,0.02,0.6,0.0,0.02,0.6,0.0,0.02,0.6,0.0,0.06,1.0,0.5,1.0,0.03,0.03
