ros_time_sec,mode,armed,connected,aruco_fresh,aruco_age_sec,aruco_x,aruco_y,aruco_z,aruco_yaw_rad,local_pose_fresh,local_pose_age_sec,local_x,local_y,local_z,local_yaw_rad,setpoint_fresh,setpoint_age_sec,sp_frame,sp_type_mask,sp_vx,sp_vy,sp_vz,sp_yaw_rate,target_x,target_y,target_yaw,target_z,kp_xy,ki_xy,kd_xy,kp_x,ki_x,kd_x,kp_y,ki_y,kd_y,kp_yaw,ki_yaw,kd_yaw,kp_z,ki_z,kd_z,vxy_limit,vz_limit,wz_limit,velocity_deadband,yaw_rate_deadband
1773646809.2861683,,-1,-1,0,1000000000.0,nan,nan,nan,nan,0,1000000000.0,nan,nan,nan,nan,0,1000000000.0,-1,-1,nan,nan,nan,nan,0.0,0.0,0.0,2.5,0.6,0.0,0.08,0.6,0.0,0.02,0.6,0.0,0.02,0.6,0.0,0.02,0.6,0.0,0.06,1.0,0.5,1.0,0.03,0.03
1773646809.3175201,POSCTL,0,1,1,0.027216062,-0.0016115069530625832,0.009906113825642148,0.1549955909432188,-0.0469432686084125,1,0.007288082,0.5317499041557312,2.0758936405181885,-19.428543090820312,0.0,0,1000000000.0,-1,-1,nan,nan,nan,nan,0.0,0.0,0.0,2.5,0.6,0.0,0.08,0.6,0.0,0.02,0.6,0.0,0.02,0.6,0.0,0.02,0.6,0.0,0.06,1.0,0.5,1.0,0.03,0.03
1773646809.3435209,POSCTL,0,1,1,0.01518971,-0.0016115069530625832,0.009906113825642148,0.1549955909432188,-0.0469432686084125,1,0.001553499,0.5312877297401428,2.0781428813934326,-19.424358367919922,0.0,0,1000000000.0,-1,-1,nan,nan,nan,nan,0.0,0.0,0.0,2.5,0.6,0.0,0.08,0.6,0.0,0.02,0.6,0.0,0.02,0.6,0.0,0.02,0.6,0.0,0.06,1.0,0.5,1.0,0.03,0.03
1773646809.384549,POSCTL,0,1,1,0.015066208,-0.0016115069530625832,0.009906113825642148,0.1549955909432188,-0.0469432686084125,1,0.006897869,0.5283190011978149,2.0902440547943115,-19.403095245361328,0.0,0,1000000000.0,-1,-1,nan,nan,nan,nan,0.0,0.0,0.0,2.5,0.6,0.0,0.08,0.6,0.0,0.02,0.6,0.0,0.02,0.6,0.0,0.02,0.6,0.0,0.06,1.0,0.5,1.0,0.03,0.03
1773646809.4185243,POSCTL,0,1,1,0.02799058,-0.0016115069530625832,0.009906113825642148,0.1549955909432188,-0.0469432686084125,1,0.025391981,0.5261938571929932,2.0977330207824707,-19.38915252685547,0.0,0,1000000000.0,-1,-1,nan,nan,nan,nan,0.0,0.0,0.0,2.5,0.6,0.0,0.08,0.6,0.0,0.02,0.6,0.0,0.02,0.6,0.0,0.02,0.6,0.0,0.06,1.0,0.5,1.0,0.03,0.03
1773646809.4426374,POSCTL,0,1,1,0.022266628,-0.0016115069530625832,0.009906113825642148,0.1549955909432188,-0.0469432686084125,1,0.049424143,0.5261938571929932,2.0977330207824707,-19.38915252685547,0.0,0,1000000000.0,-1,-1,nan,nan,nan,nan,0.0,0.0,0.0,2.5,0.6,0.0,0.08,0.6,0.0,0.02,0.6,0.0,0.02,0.6,0.0,0.02,0.6,0.0,0.06,1.0,0.5,1.0,0.03,0.03
1773646809.4760792,POSCTL,0,1,1,0.018072504,-0.0016115069530625832,0.009906113825642148,0.1549955909432188,-0.0469432686084125,1,0.025016011,0.5249744057655334,2.102816343307495,-19.379344940185547,0.0,0,1000000000.0,-1,-1,nan,nan,nan,nan,0.0,0.0,0.0,2.5,0.6,0.0,0.08,0.6,0.0,0.02,0.6,0.0,0.02,0.6,0.0,0.02,0.6,0.0,0.06,1.0,0.5,1.0,0.03,0.03
1773646809.5092175,POSCTL,0,1,1,0.005859381,-0.0016115069530625832,0.009906113825642148,0.1549955909432188,-0.0469432686084125,1,0.028922104,0.5245010852813721,2.1054065227508545,-19.374401092529297,0.0,0,1000000000.0,-1,-1,nan,nan,nan,nan,0.0,0.0,0.0,2.5,0.6,0.0,0.08,0.6,0.0,0.02,0.6,0.0,0.02,0.6,0.0,0.02,0.6,0.0,0.06,1.0,0.5,1.0,0.03,0.03
1773646809.5428746,POSCTL,0,1,1,0.039572264,-0.0016115069530625832,0.009906113825642148,0.1549955909432188,-0.0469432686084125,1,0.024954149,0.5240130424499512,2.107720375061035,-19.36994171142578,0.0,0,1000000000.0,-1,-1,nan,nan,nan,nan,0.0,0.0,0.0,2.5,0.6,0.0,0.08,0.6,0.0,0.02,0.6,0.0,0.02,0.6,0.0,0.02,0.6,0.0,0.06,1.0,0.5,1.0,0.03,0.03
1773646809.5765681,POSCTL,0,1,1,0.024343343,-0.0016115069530625832,0.009906113825642148,0.1549955909432188,-0.0469432686084125,1,0.023464234,0.5235801339149475,2.109729290008545,-19.36626434326172,0.0,0,1000000000.0,-1,-1,nan,nan,nan,nan,0.0,0.0,0.0,2.5,0.6,0.0,0.08,0.6,0.0,0.02,0.6,0.0,0.02,0.6,0.0,0.02,0.6,0.0,0.06,1.0,0.5,1.0,0.03,0.03
