ros_time_sec,mode,armed,connected,aruco_fresh,aruco_age_sec,aruco_x,aruco_y,aruco_z,aruco_yaw_rad,local_pose_fresh,local_pose_age_sec,local_x,local_y,local_z,local_yaw_rad,setpoint_fresh,setpoint_age_sec,sp_frame,sp_type_mask,sp_vx,sp_vy,sp_vz,sp_yaw_rate,target_x,target_y,target_yaw,target_z,kp_xy,ki_xy,kd_xy,kp_x,ki_x,kd_x,kp_y,ki_y,kd_y,kp_yaw,ki_yaw,kd_yaw,kp_z,ki_z,kd_z,vxy_limit,vz_limit,wz_limit,velocity_deadband,yaw_rate_deadband
1773646378.2907004,,-1,-1,0,1000000000.0,nan,nan,nan,nan,0,1000000000.0,nan,nan,nan,nan,0,1000000000.0,-1,-1,nan,nan,nan,nan,0.0,0.0,0.0,2.5,0.6,0.0,0.08,0.6,0.0,0.02,0.6,0.0,0.02,0.6,0.0,0.02,0.6,0.0,0.06,1.0,0.5,1.0,0.03,0.03
1773646378.2945857,,-1,-1,1,0.003206212,-0.006026484733507416,0.009782756719324218,0.15548834610009737,-0.04761790010821426,1,0.00279331,-0.1393551528453827,-1.2449628114700317,-17.605295181274414,0.0,1,0.002338888,8,1479,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.6,0.0,0.08,0.6,0.0,0.02,0.6,0.0,0.02,0.6,0.0,0.02,0.6,0.0,0.06,1.0,0.5,1.0,0.03,0.03
1773646378.3314567,,-1,-1,1,0.013939622,-0.006026484733507416,0.009782756719324218,0.15548834610009737,-0.04761790010821426,1,0.020027369,-0.1393066793680191,-1.2451529502868652,-17.600156784057617,0.0,1,0.01107657,8,1479,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.6,0.0,0.08,0.6,0.0,0.02,0.6,0.0,0.02,0.6,0.0,0.02,0.6,0.0,0.06,1.0,0.5,1.0,0.03,0.03
1773646378.3604774,,-1,-1,1,0.014941894,-0.006026484733507416,0.009782756719324218,0.15548834610009737,-0.04761790010821426,1,0.022863383,-0.13939595222473145,-1.2456682920455933,-17.59908103942871,0.0,1,0.02158614,8,1479,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.6,0.0,0.08,0.6,0.0,0.02,0.6,0.0,0.02,0.6,0.0,0.02,0.6,0.0,0.06,1.0,0.5,1.0,0.03,0.03
1773646378.3930101,,-1,-1,1,0.015560988,-0.006026484733507416,0.009782756719324218,0.15548834610009737,-0.04761790010821426,1,0.055290437,-0.13939595222473145,-1.2456682920455933,-17.59908103942871,0.0,1,0.023560164,8,1479,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.6,0.0,0.08,0.6,0.0,0.02,0.6,0.0,0.02,0.6,0.0,0.02,0.6,0.0,0.06,1.0,0.5,1.0,0.03,0.03
1773646378.429537,,-1,-1,1,0.017731648,-0.006026484733507416,0.009782756719324218,0.15548834610009737,-0.04761790010821426,1,0.030265023,-0.13953834772109985,-1.2463806867599487,-17.59750747680664,0.0,1,0.026087725,8,1479,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.6,0.0,0.08,0.6,0.0,0.02,0.6,0.0,0.02,0.6,0.0,0.02,0.6,0.0,0.06,1.0,0.5,1.0,0.03,0.03
1773646378.4649534,,-1,-1,1,0.020416437,-0.006026484733507416,0.009782756719324218,0.15548834610009737,-0.04761790010821426,1,0.027980414,-0.13923783600330353,-1.246627688407898,-17.59623908996582,0.0,1,0.023898934,8,1479,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.6,0.0,0.08,0.6,0.0,0.02,0.6,0.0,0.02,0.6,0.0,0.02,0.6,0.0,0.06,1.0,0.5,1.0,0.03,0.03
1773646378.4979334,,-1,-1,1,0.018129476,-0.006026484733507416,0.009782756719324218,0.15548834610009737,-0.04761790010821426,1,0.060869186,-0.13923783600330353,-1.246627688407898,-17.59623908996582,0.0,1,0.022666359,8,1479,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.6,0.0,0.08,0.6,0.0,0.02,0.6,0.0,0.02,0.6,0.0,0.02,0.6,0.0,0.06,1.0,0.5,1.0,0.03,0.03
1773646378.5283284,,-1,-1,1,0.014876595,-0.00615614649716109,0.009651726226281496,0.1553297397584117,-0.043228873816567565,1,0.028297461,-0.13871169090270996,-1.2469919919967651,-17.594070434570312,0.0,1,0.024346874,8,1479,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.6,0.0,0.08,0.6,0.0,0.02,0.6,0.0,0.02,0.6,0.0,0.02,0.6,0.0,0.06,1.0,0.5,1.0,0.03,0.03
1773646378.5647094,,-1,-1,1,0.020154373,-0.005978985547043339,0.0099017148519583,0.15568835415979482,-0.05103959730818369,1,0.033120834,-0.13847234845161438,-1.247291922569275,-17.592884063720703,0.0,1,0.028567933,8,1479,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.6,0.0,0.08,0.6,0.0,0.02,0.6,0.0,0.02,0.6,0.0,0.02,0.6,0.0,0.06,1.0,0.5,1.0,0.03,0.03
1773646378.5937893,,-1,-1,1,0.01446738,-0.006026484733507416,0.009782756719324218,0.15548834610009737,-0.04761790010821426,1,0.061343719,-0.13847234845161438,-1.247291922569275,-17.592884063720703,0.0,1,0.023331157,8,1479,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.6,0.0,0.08,0.6,0.0,0.02,0.6,0.0,0.02,0.6,0.0,0.02,0.6,0.0,0.06,1.0,0.5,1.0,0.03,0.03
1773646378.6264465,,-1,-1,1,0.012202475,-0.006026484733507416,0.009782756719324218,0.15548834610009737,-0.04761790010821426,1,0.026914233,-0.1380605399608612,-1.247775673866272,-17.59075927734375,0.0,1,0.023256729,8,1479,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.6,0.0,0.08,0.6,0.0,0.02,0.6,0.0,0.02,0.6,0.0,0.02,0.6,0.0,0.06,1.0,0.5,1.0,0.03,0.03
1773646378.6641428,,-1,-1,1,0.050008642,-0.006026484733507416,0.009782756719324218,0.15548834610009737,-0.04761790010821426,1,0.032780602,-0.138087660074234,-1.2482513189315796,-17.589496612548828,0.0,1,0.01431467,8,1479,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.6,0.0,0.08,0.6,0.0,0.02,0.6,0.0,0.02,0.6,0.0,0.02,0.6,0.0,0.06,1.0,0.5,1.0,0.03,0.03
1773646378.7014396,,-1,-1,1,0.024675236,-0.006026484733507416,0.009782756719324218,0.15548834610009737,-0.04761790010821426,1,0.033366898,-0.13811489939689636,-1.248660683631897,-17.58831787109375,0.0,1,0.030052145,8,1479,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.6,0.0,0.08,0.6,0.0,0.02,0.6,0.0,0.02,0.6,0.0,0.02,0.6,0.0,0.06,1.0,0.5,1.0,0.03,0.03
1773646378.7278929,,-1,-1,1,0.015308813,-0.006026484733507416,0.009782756719324218,0.15548834610009737,-0.04761790010821426,1,0.02567186,-0.13813531398773193,-1.248909592628479,-17.587543487548828,0.0,1,0.020981361,8,1479,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.6,0.0,0.08,0.6,0.0,0.02,0.6,0.0,0.02,0.6,0.0,0.02,0.6,0.0,0.06,1.0,0.5,1.0,0.03,0.03
1773646378.7631977,,-1,-1,1,0.020694741,-0.006058532730557303,0.009821703308219945,0.15472804403379248,-0.047083213485298626,1,0.026864138,-0.13806575536727905,-1.2493619918823242,-17.586048126220703,0.0,1,0.02453138,8,1479,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.6,0.0,0.08,0.6,0.0,0.02,0.6,0.0,0.02,0.6,0.0,0.02,0.6,0.0,0.06,1.0,0.5,1.0,0.03,0.03
1773646378.7948914,,-1,-1,1,0.026089077,-0.006026484733507416,0.009782756719324218,0.15548834610009737,-0.04761790010821426,1,0.062467199,-0.13806575536727905,-1.2493619918823242,-17.586048126220703,0.0,1,0.022945108,8,1479,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.6,0.0,0.08,0.6,0.0,0.02,0.6,0.0,0.02,0.6,0.0,0.02,0.6,0.0,0.06,1.0,0.5,1.0,0.03,0.03
1773646378.8262544,,-1,-1,1,0.024086626,-0.006026484733507416,0.009782756719324218,0.15548834610009737,-0.04761790010821426,1,0.025623284,-0.13794966042041779,-1.2501068115234375,-17.583478927612305,0.0,1,0.022600782,8,1479,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.6,0.0,0.08,0.6,0.0,0.02,0.6,0.0,0.02,0.6,0.0,0.02,0.6,0.0,0.06,1.0,0.5,1.0,0.03,0.03
1773646378.8643353,,-1,-1,1,0.025350628,-0.006058532730557303,0.009821703308219945,0.15472804403379248,-0.047083213485298626,1,0.029819416,-0.13779278099536896,-1.2504665851593018,-17.582128524780273,0.0,1,0.024460062,8,1479,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.6,0.0,0.08,0.6,0.0,0.02,0.6,0.0,0.02,0.6,0.0,0.02,0.6,0.0,0.06,1.0,0.5,1.0,0.03,0.03
1773646378.8933387,,-1,-1,1,0.025495207,-0.006058532730557303,0.009821703308219945,0.15472804403379248,-0.047083213485298626,1,0.024931596,-0.13764038681983948,-1.2507730722427368,-17.580841064453125,0.0,1,0.021940798,8,1479,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.6,0.0,0.08,0.6,0.0,0.02,0.6,0.0,0.02,0.6,0.0,0.02,0.6,0.0,0.06,1.0,0.5,1.0,0.03,0.03
1773646378.9270413,,-1,-1,1,0.002992556,-0.006026484733507416,0.009782756719324218,0.15548834610009737,-0.04761790010821426,1,0.028443151,-0.13749879598617554,-1.25103759765625,-17.579639434814453,0.0,1,0.022953331,8,1479,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.6,0.0,0.08,0.6,0.0,0.02,0.6,0.0,0.02,0.6,0.0,0.02,0.6,0.0,0.06,1.0,0.5,1.0,0.03,0.03
1773646378.9603076,,-1,-1,1,0.001980766,-0.006026484733507416,0.009782756719324218,0.15548834610009737,-0.04761790010821426,1,0.020839191,-0.13739104568958282,-1.2512564659118652,-17.578060150146484,0.0,1,0.017873301,8,1479,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.6,0.0,0.08,0.6,0.0,0.02,0.6,0.0,0.02,0.6,0.0,0.02,0.6,0.0,0.06,1.0,0.5,1.0,0.03,0.03
1773646378.9934537,,-1,-1,1,0.004624571,-0.005978985547043339,0.0099017148519583,0.15568835415979482,-0.05103959730818369,1,0.0160773,-0.1372881382703781,-1.2514424324035645,-17.57657241821289,0.0,1,0.015724549,8,1479,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.6,0.0,0.08,0.6,0.0,0.02,0.6,0.0,0.02,0.6,0.0,0.02,0.6,0.0,0.06,1.0,0.5,1.0,0.03,0.03
1773646379.0318918,,-1,-1,1,0.015953629,-0.006026484733507416,0.009782756719324218,0.15548834610009737,-0.04761790010821426,1,0.026398938,-0.13717256486415863,-1.251692295074463,-17.575031280517578,0.0,1,0.01533698,8,1479,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.6,0.0,0.08,0.6,0.0,0.02,0.6,0.0,0.02,0.6,0.0,0.02,0.6,0.0,0.06,1.0,0.5,1.0,0.03,0.03
1773646379.0616875,,-1,-1,1,0.00803427,-0.006026484733507416,0.009782756719324218,0.15548834610009737,-0.04761790010821426,1,0.02724465,-0.1370740830898285,-1.2519716024398804,-17.573902130126953,0.0,1,0.007121927,8,1479,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.6,0.0,0.08,0.6,0.0,0.02,0.6,0.0,0.02,0.6,0.0,0.02,0.6,0.0,0.06,1.0,0.5,1.0,0.03,0.03
1773646379.094466,,-1,-1,1,0.019255177,-0.006026484733507416,0.009782756719324218,0.15548834610009737,-0.04761790010821426,1,0.010496551,-0.13690251111984253,-1.2524656057357788,-17.571758270263672,0.0,1,0.008172459,8,1479,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.6,0.0,0.08,0.6,0.0,0.02,0.6,0.0,0.02,0.6,0.0,0.02,0.6,0.0,0.06,1.0,0.5,1.0,0.03,0.03
1773646379.1279867,,-1,-1,1,0.01632853,-0.006026484733507416,0.009782756719324218,0.15548834610009737,-0.04761790010821426,1,0.014204075,-0.1368274837732315,-1.2526694536209106,-17.570804595947266,0.0,1,0.006464129,8,1479,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.6,0.0,0.08,0.6,0.0,0.02,0.6,0.0,0.02,0.6,0.0,0.02,0.6,0.0,0.06,1.0,0.5,1.0,0.03,0.03
1773646379.1599188,,-1,-1,1,0.022256901,-0.006026484733507416,0.009782756719324218,0.15548834610009737,-0.04761790010821426,1,0.019725136,-0.13693203032016754,-1.2526025772094727,-17.569046020507812,0.0,1,0.01735108,8,1479,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.6,0.0,0.08,0.6,0.0,0.02,0.6,0.0,0.02,0.6,0.0,0.02,0.6,0.0,0.06,1.0,0.5,1.0,0.03,0.03
1773646379.198884,,-1,-1,1,0.027875521,-0.006026484733507416,0.009782756719324218,0.15548834610009737,-0.04761790010821426,1,0.019330217,-0.13702483475208282,-1.2524915933609009,-17.567501068115234,0.0,1,0.018818348,8,1479,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.6,0.0,0.08,0.6,0.0,0.02,0.6,0.0,0.02,0.6,0.0,0.02,0.6,0.0,0.06,1.0,0.5,1.0,0.03,0.03
1773646379.2282572,,-1,-1,1,0.019371662,-0.006026484733507416,0.009782756719324218,0.15548834610009737,-0.04761790010821426,1,0.01814668,-0.13711686432361603,-1.2523598670959473,-17.566104888916016,0.0,1,0.005159309,8,1479,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.6,0.0,0.08,0.6,0.0,0.02,0.6,0.0,0.02,0.6,0.0,0.02,0.6,0.0,0.06,1.0,0.5,1.0,0.03,0.03
1773646379.2621722,,-1,-1,1,0.028673935,-0.006026484733507416,0.009782756719324218,0.15548834610009737,-0.04761790010821426,1,0.019702173,-0.1370212733745575,-1.2525296211242676,-17.56468963623047,0.0,1,0.018651511,8,1479,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.6,0.0,0.08,0.6,0.0,0.02,0.6,0.0,0.02,0.6,0.0,0.02,0.6,0.0,0.06,1.0,0.5,1.0,0.03,0.03
1773646379.2948306,,-1,-1,1,0.013090243,-0.00615614649716109,0.009651726226281496,0.1553297397584117,-0.043228873816567565,1,0.011001326,-0.136848583817482,-1.2527916431427002,-17.563274383544922,0.0,1,0.009039006,8,1479,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.6,0.0,0.08,0.6,0.0,0.02,0.6,0.0,0.02,0.6,0.0,0.02,0.6,0.0,0.06,1.0,0.5,1.0,0.03,0.03
1773646379.3265867,,-1,-1,1,0.019337254,-0.006026484733507416,0.009782756719324218,0.15548834610009737,-0.04761790010821426,1,0.027076903,-0.1366916000843048,-1.2530032396316528,-17.561969757080078,0.0,1,0.018899814,8,1479,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.6,0.0,0.08,0.6,0.0,0.02,0.6,0.0,0.02,0.6,0.0,0.02,0.6,0.0,0.06,1.0,0.5,1.0,0.03,0.03
